Macrococcus caseolyticus	Phenylobacterium zucineum
Macrococcus caseolyticus	Acidiphilium multivorum
Macrococcus caseolyticus	Sphaerochaeta globosa
Macrococcus caseolyticus	Myxococcus fulvus
Macrococcus caseolyticus	Sphingobacterium spiritivorum
Macrococcus caseolyticus	Treponema succinifaciens
Macrococcus caseolyticus	Alkalilimnicola ehrlichii
Macrococcus caseolyticus	Flexistipes sinusarabici
Macrococcus caseolyticus	Rubrobacter xylanophilus
Macrococcus caseolyticus	Bartonella bacilliformis
Macrococcus caseolyticus	Coraliomargarita akajimensis
Macrococcus caseolyticus	Blattabacterium sp.
Macrococcus caseolyticus	Pedobacter saltans
Macrococcus caseolyticus	[Eubacterium] cylindroides
Macrococcus caseolyticus	Catenulispora acidiphila
Macrococcus caseolyticus	Dyadobacter fermentans
Macrococcus caseolyticus	Propionibacterium acnes
Macrococcus caseolyticus	Natranaerobius thermophilus
Macrococcus caseolyticus	Caulobacter crescentus
Macrococcus caseolyticus	Desulfosporosinus orientis
Macrococcus caseolyticus	Opitutus terrae
Macrococcus caseolyticus	Lawsonia intracellularis
Macrococcus caseolyticus	Roseiflexus sp.
Macrococcus caseolyticus	Clostridium leptum
Macrococcus caseolyticus	Hirschia baltica
Macrococcus caseolyticus	Prochlorococcus marinus
Macrococcus caseolyticus	Azospirillum sp.
Macrococcus caseolyticus	alpha proteobacterium
Macrococcus caseolyticus	Synechococcus sp.
Macrococcus caseolyticus	Gluconacetobacter diazotrophicus
Macrococcus caseolyticus	Halothermothrix orenii
Macrococcus caseolyticus	Prevotella sp.
Macrococcus caseolyticus	Oscillibacter valericigenes
Macrococcus caseolyticus	Burkholderia glumae
Macrococcus caseolyticus	Clostridium saccharolyticum
Macrococcus caseolyticus	Kytococcus sedentarius
Macrococcus caseolyticus	Flavobacterium branchiophilum
Macrococcus caseolyticus	Gloeobacter violaceus
Macrococcus caseolyticus	Lactococcus lactis
Macrococcus caseolyticus	Eubacterium rectale
Macrococcus caseolyticus	Pelagibaca bermudensis
Macrococcus caseolyticus	Slackia heliotrinireducens
Macrococcus caseolyticus	Propionibacterium freudenreichii
Macrococcus caseolyticus	Gordonia neofelifaecis
Macrococcus caseolyticus	Deinococcus radiodurans
Macrococcus caseolyticus	Stigmatella aurantiaca
Macrococcus caseolyticus	Collinsella aerofaciens
Macrococcus caseolyticus	Thermotoga lettingae
Macrococcus caseolyticus	Symbiobacterium thermophilum
Macrococcus caseolyticus	Geobacillus sp.
Macrococcus caseolyticus	Verrucosispora maris
Macrococcus caseolyticus	Oenococcus oeni
Macrococcus caseolyticus	Runella slithyformis
Macrococcus caseolyticus	Staphylococcus caprae
Macrococcus caseolyticus	Desulfobacca acetoxidans
Macrococcus caseolyticus	Candidatus Odyssella
Macrococcus caseolyticus	Hyphomicrobium sp.
Macrococcus caseolyticus	Alistipes sp.
Macrococcus caseolyticus	Propionibacterium acnes
Macrococcus caseolyticus	Methylosinus trichosporium
Macrococcus caseolyticus	Alistipes shahii
Macrococcus caseolyticus	Myxococcus xanthus
Macrococcus caseolyticus	Jonquetella anthropi
Macrococcus caseolyticus	Desulfovibrio africanus
Macrococcus caseolyticus	Rhodothermus marinus
Macrococcus caseolyticus	Streptomyces sp.
Macrococcus caseolyticus	Roseobacter sp.
Macrococcus caseolyticus	Eubacterium siraeum
Macrococcus caseolyticus	Mycoplasma putrefaciens
Macrococcus caseolyticus	Kineococcus radiotolerans
Macrococcus caseolyticus	Terriglobus saanensis
Macrococcus caseolyticus	Janibacter sp.
Desulfovibrio piger	Bacteroides sp.
Lactococcus lactis	Fusobacterium mortiferum
Lactococcus lactis	Cyclobacterium marinum
Lactococcus lactis	Fusobacterium varium
Lactococcus lactis	Prevotella marshii
Lactococcus lactis	Staphylococcus pseudintermedius
Lactococcus lactis	Acinetobacter sp.
Lactococcus lactis	Fusobacterium ulcerans
